ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,String/1/Message,String/1/_value,String/1/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/14/Message,SourceLine/14/_classname,SourceLine/14/_start,SourceLine/14/_end,SourceLine/14/_startBytecode,SourceLine/14/_endBytecode,SourceLine/14/_sourcefile,SourceLine/14/_sourcepath,SourceLine/14/_relSourcepath,SourceLine/15/Message,SourceLine/15/_classname,SourceLine/15/_start,SourceLine/15/_end,SourceLine/15/_startBytecode,SourceLine/15/_endBytecode,SourceLine/15/_sourcefile,SourceLine/15/_sourcepath,SourceLine/15/_relSourcepath,SourceLine/16/Message,SourceLine/16/_classname,SourceLine/16/_start,SourceLine/16/_end,SourceLine/16/_startBytecode,SourceLine/16/_endBytecode,SourceLine/16/_sourcefile,SourceLine/16/_sourcepath,SourceLine/16/_relSourcepath,SourceLine/17/Message,SourceLine/17/_classname,SourceLine/17/_start,SourceLine/17/_end,SourceLine/17/_startBytecode,SourceLine/17/_endBytecode,SourceLine/17/_sourcefile,SourceLine/17/_sourcepath,SourceLine/17/_relSourcepath,SourceLine/18/Message,SourceLine/18/_classname,SourceLine/18/_start,SourceLine/18/_end,SourceLine/18/_startBytecode,SourceLine/18/_endBytecode,SourceLine/18/_sourcefile,SourceLine/18/_sourcepath,SourceLine/18/_relSourcepath,SourceLine/19/Message,SourceLine/19/_classname,SourceLine/19/_start,SourceLine/19/_end,SourceLine/19/_startBytecode,SourceLine/19/_endBytecode,SourceLine/19/_sourcefile,SourceLine/19/_sourcepath,SourceLine/19/_relSourcepath,SourceLine/20/Message,SourceLine/20/_classname,SourceLine/20/_start,SourceLine/20/_end,SourceLine/20/_startBytecode,SourceLine/20/_endBytecode,SourceLine/20/_sourcefile,SourceLine/20/_sourcepath,SourceLine/20/_relSourcepath
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,160,169,0,139,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.listDirSync(),alluxio.client.fs.UfsSyncIntegrationTest,listDirSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 165],alluxio.client.fs.UfsSyncIntegrationTest,true,165,165,37,37,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,fc63b8180e12c24e2064a66df5e80f9f,0,0,22,At UfsSyncIntegrationTest.java:[line 165],alluxio.client.fs.UfsSyncIntegrationTest,165,165,34,34,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,131,142,0,163,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.listStatusNoSync(),alluxio.client.fs.UfsSyncIntegrationTest,listStatusNoSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 137],alluxio.client.fs.UfsSyncIntegrationTest,true,137,137,45,45,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,a12c1b5e3ab49f988bf151915b55f0a5,0,0,22,At UfsSyncIntegrationTest.java:[line 137],alluxio.client.fs.UfsSyncIntegrationTest,137,137,42,42,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,332,346,0,321,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.mountPointConflict(),alluxio.client.fs.UfsSyncIntegrationTest,mountPointConflict,()V,false,true,At UfsSyncIntegrationTest.java:[line 338],alluxio.client.fs.UfsSyncIntegrationTest,true,338,338,67,67,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,e0b6521d726ca1c3d61eb65833b58,0,0,22,At UfsSyncIntegrationTest.java:[line 337],alluxio.client.fs.UfsSyncIntegrationTest,337,337,58,58,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,350,406,0,858,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.mountPointNested(),alluxio.client.fs.UfsSyncIntegrationTest,mountPointNested,()V,false,true,At UfsSyncIntegrationTest.java:[line 371],alluxio.client.fs.UfsSyncIntegrationTest,true,371,371,225,225,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,5ec940bd7496a7d258afb75af38b1377,0,1,22,At UfsSyncIntegrationTest.java:[line 371],alluxio.client.fs.UfsSyncIntegrationTest,371,371,222,222,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,350,406,0,858,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.mountPointNested(),alluxio.client.fs.UfsSyncIntegrationTest,mountPointNested,()V,false,true,At UfsSyncIntegrationTest.java:[line 385],alluxio.client.fs.UfsSyncIntegrationTest,true,385,385,373,373,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,5ec940bd7496a7d258afb75af38b1377,1,1,22,At UfsSyncIntegrationTest.java:[line 385],alluxio.client.fs.UfsSyncIntegrationTest,385,385,370,370,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,593,645,0,757,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSync(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 593],alluxio.client.fs.UfsSyncIntegrationTest,true,593,593,10,10,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,2fbf4e599f8352931457b8f796c9e45b,0,3,22,At UfsSyncIntegrationTest.java:[line 593],alluxio.client.fs.UfsSyncIntegrationTest,593,593,7,7,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,593,645,0,757,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSync(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 594],alluxio.client.fs.UfsSyncIntegrationTest,true,594,594,27,27,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,2fbf4e599f8352931457b8f796c9e45b,1,3,22,At UfsSyncIntegrationTest.java:[line 594],alluxio.client.fs.UfsSyncIntegrationTest,594,594,24,24,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,593,645,0,757,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSync(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 595],alluxio.client.fs.UfsSyncIntegrationTest,true,595,595,44,44,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,2fbf4e599f8352931457b8f796c9e45b,2,3,22,At UfsSyncIntegrationTest.java:[line 595],alluxio.client.fs.UfsSyncIntegrationTest,595,595,41,41,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,593,645,0,757,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSync(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSync,()V,false,true,At UfsSyncIntegrationTest.java:[line 629],alluxio.client.fs.UfsSyncIntegrationTest,true,629,629,318,318,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,2fbf4e599f8352931457b8f796c9e45b,3,3,22,At UfsSyncIntegrationTest.java:[line 629],alluxio.client.fs.UfsSyncIntegrationTest,629,629,315,315,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,654,712,0,804,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSyncCacheDescendants(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSyncCacheDescendants,()V,false,true,At UfsSyncIntegrationTest.java:[line 654],alluxio.client.fs.UfsSyncIntegrationTest,true,654,654,10,10,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,ba16b0ce01c7530fff5162c2b8cb292d,0,3,22,At UfsSyncIntegrationTest.java:[line 654],alluxio.client.fs.UfsSyncIntegrationTest,654,654,7,7,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,654,712,0,804,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSyncCacheDescendants(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSyncCacheDescendants,()V,false,true,At UfsSyncIntegrationTest.java:[line 655],alluxio.client.fs.UfsSyncIntegrationTest,true,655,655,27,27,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,ba16b0ce01c7530fff5162c2b8cb292d,1,3,22,At UfsSyncIntegrationTest.java:[line 655],alluxio.client.fs.UfsSyncIntegrationTest,655,655,24,24,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In UfsSyncIntegrationTest.java,alluxio.client.fs.UfsSyncIntegrationTest,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In class alluxio.client.fs.UfsSyncIntegrationTest,alluxio.client.fs.UfsSyncIntegrationTest,true,alluxio.client.fs.UfsSyncIntegrationTest,654,712,0,804,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,In method alluxio.client.fs.UfsSyncIntegrationTest.recursiveSyncCacheDescendants(),alluxio.client.fs.UfsSyncIntegrationTest,recursiveSyncCacheDescendants,()V,false,true,At UfsSyncIntegrationTest.java:[line 656],alluxio.client.fs.UfsSyncIntegrationTest,true,656,656,44,44,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,ba16b0ce01c7530fff5162c2b8cb292d,2,3,22,At UfsSyncIntegrationTest.java:[line 656],alluxio.client.fs.UfsSyncIntegrationTest,656,656,41,41,UfsSyncIntegrationTest.java,alluxio/client/fs/UfsSyncIntegrationTest.java,test\java\alluxio\client\fs\UfsSyncIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
